id,value
id_0,34.1350187330228
id_1,70.6223327669749
id_2,22.3764683745518
id_3,36.6927898154078
id_4,7.01407053106787
id_5,43.8509548285424
id_6,52.611903542102
id_7,32.6266583531075
id_8,49.9837265857779
id_9,29.5457519952151
id_10,42.32861135391
id_11,71.5853738574698
id_12,54.5933094641782
id_13,47.4912655332924
id_14,27.3943742756269
id_15,23.2081339317135
id_16,0
id_17,41.4106608541981
id_18,23.6508325852758
id_19,28.1448133327173
id_20,16.8333946676899
id_21,34.2276259944997
id_22,57.405865126473
id_23,15.8599468034569
id_24,68.9822176243847
id_25,60.3125875868859
id_26,33.6137660019367
id_27,10.8451861145707
id_28,33.4798401104823
id_29,0
id_30,45.2167970934328
id_31,27.0907083377179
id_32,30.7482306570913
id_33,17.9406250930369
id_34,26.7731255030251
id_35,40.6392996574578
id_36,25.5262796585457
id_37,34.3396953820917
id_38,20.328384221438
id_39,55.427388527064
id_40,0
id_41,20.8898213253848
id_42,70.5833025259075
id_43,30.1699495996749
id_44,68.0215491095334
id_45,52.7894396526048
id_46,74.5169189280886
id_47,48.5683325207009
id_48,56.4353632133705
id_49,0
id_50,51.8896150305706
id_51,38.1780757733736
id_52,56.969362356829
id_53,27.7398826464708
id_54,33.8061111023047
id_55,53.6749095201457
id_56,18.8796622164816
id_57,24.2836328943469
id_58,42.6099894311886
id_59,34.0578021467621
id_60,16.1563387169346
id_61,34.103928414566
id_62,36.8131396807462
id_63,73.9395539049601
id_64,55.7488364096188
id_65,32.6858491269256
id_66,0
id_67,66.4250632843186
id_68,39.0123528032333
id_69,43.9697191127079
id_70,72.3358214317962
id_71,57.4013995147111
id_72,56.5208267028307
id_73,18.8559239530319
id_74,18.8229515180845
id_75,38.0573629157325
id_76,67.4692536991991
id_77,8.314123765754
id_78,44.3145577422655
id_79,0
id_80,16.0803254385155
id_81,45.0195275234211
id_82,10.2970232164214
id_83,25.1547898292268
id_84,19.9304589502222
id_85,13.1162167721021
id_86,23.9536072209341
id_87,11.0681055785762
id_88,30.4286203413777
id_89,25.5548686006119
id_90,53.1820749847566
id_91,13.6677817555692
id_92,14.9294101758525
id_93,21.4331404473399
id_94,41.9881861929157
id_95,18.9906535134777
id_96,27.0114346611987
id_97,9.28080171287478
id_98,0
id_99,0
id_100,0
id_101,25.7771390230443
id_102,16.676386157769
id_103,21.1812429330375
id_104,7.2645554519624
id_105,51.2348397004863
id_106,36.9515392152728
id_107,4.44752124350399
id_108,30.7483618560116
id_109,28.0871851148965
id_110,0
id_111,23.611740543411
id_112,13.9167777597764
id_113,34.0211967230413
id_114,15.9616303017625
id_115,27.9968320299679
id_116,6.78274381946303
id_117,47.559639653979
id_118,41.2166997252015
id_119,8.44336773009895
id_120,12.4162919034351
id_121,14.4138244906431
id_122,30.3020224278463
id_123,29.3414976198246
id_124,16.489123735119
id_125,39.9099206168227
id_126,34.56705488857
id_127,19.1186055112401
id_128,34.3270439324119
id_129,38.1256409317283
id_130,13.0198847011582
id_131,41.557354556347
id_132,15.1505569601356
id_133,21.0585094182713
id_134,38.2029359710245
id_135,38.2930701986366
id_136,19.0829219603056
id_137,29.9543817606943
id_138,81.7670514091055
id_139,67.1532851609301
id_140,35.1872504688169
id_141,19.2592091881712
id_142,36.2715517472252
id_143,13.303870132333
id_144,15.4553410160309
id_145,27.9312563498706
id_146,19.6474611097143
id_147,13.2189803917423
id_148,17.6381732502857
id_149,12.4719809485136
id_150,57.4417929673518
id_151,27.6061878996253
id_152,23.9763454053262
id_153,25.4969992472001
id_154,13.8237051204268
id_155,22.2861766625745
id_156,25.1298078152837
id_157,50.4833160391572
id_158,12.3879838050888
id_159,35.1436874713494
id_160,55.4963022088011
id_161,19.088816413076
id_162,75.7167176468383
id_163,24.839323144509
id_164,35.1477336908302
id_165,34.8338037246113
id_166,29.1705920677364
id_167,9.76161987223267
id_168,70.4457894745303
id_169,38.143979972932
id_170,24.5380882059959
id_171,83.6463580202184
id_172,16.8776561209336
id_173,19.5125908790257
id_174,31.5083729806634
id_175,6.52265076686644
id_176,16.0723345164851
id_177,32.6784031121965
id_178,32.9386333687111
id_179,33.2701884980527
id_180,45.8133226004336
id_181,44.8743357196858
id_182,35.0704242584198
id_183,24.188016276295
id_184,13.1353246923386
id_185,68.6868898975587
id_186,39.7138610011119
id_187,31.7690527198571
id_188,21.1410320868275
id_189,38.6622805182756
id_190,20.8237488419538
id_191,16.7025154280984
id_192,44.0836052622619
id_193,79.2379504324287
id_194,39.8253491170661
id_195,29.4453106858255
id_196,74.2298099811982
id_197,31.5937411497175
id_198,23.1488649326551
id_199,33.0284486647253
id_200,170.380480890367
id_201,18.8960430611283
id_202,71.7098300039088
id_203,8.0417163050016
id_204,83.0648807849702
id_205,49.2345537457696
id_206,24.51329491332
id_207,16.1521582556778
id_208,70.5429694905852
id_209,17.2348899533002
id_210,40.1884690303735
id_211,98.3067814064952
id_212,21.8657235992475
id_213,103.850412263203
id_214,52.1394689163462
id_215,93.8249969778743
id_216,109.528459795009
id_217,94.456637385994
id_218,29.6594619077799
id_219,16.0620450287325
id_220,37.5117664632573
id_221,69.5423464469677
id_222,43.8816997470163
id_223,36.3701498100427
id_224,57.3817004338652
id_225,0
id_226,17.9182007047318
id_227,69.8656508322453
id_228,40.4179376745392
id_229,7.22666230595762
id_230,42.8456440045008
id_231,20.8134341355686
id_232,0
id_233,0
id_234,28.7613108148943
id_235,33.612893141342
id_236,20.6368517479667
id_237,9.63904532153915
id_238,29.2022838191297
id_239,17.6891785118047
