id,value
id_0,38.707003804476
id_1,63.8753617154795
id_2,20.877046383168
id_3,33.6716505915792
id_4,6.63328879163224
id_5,41.0761178177495
id_6,49.2802156605501
id_7,25.168692145141
id_8,39.7300358636758
id_9,27.7664008504164
id_10,32.6379256543347
id_11,64.2946783959812
id_12,41.7700523018602
id_13,47.0476025327053
id_14,28.7910948330136
id_15,22.157570598575
id_16,56.2333356955822
id_17,35.2546055245384
id_18,21.2164979452918
id_19,24.3456579272734
id_20,18.63769311431
id_21,33.1346423595117
id_22,45.3035710464346
id_23,4.57536559140757
id_24,63.4429284520789
id_25,48.371902476599
id_26,28.9363712998072
id_27,6.15701092181931
id_28,23.9902577012975
id_29,48.4467405930399
id_30,34.9504865100774
id_31,16.6666868929445
id_32,24.7369962156502
id_33,7.58935168941533
id_34,19.6295911266271
id_35,42.9456883215758
id_36,20.3258542817398
id_37,29.7620823030393
id_38,15.0790457794399
id_39,55.9671934730314
id_40,52.2533893798757
id_41,20.3159838091783
id_42,61.2389499435724
id_43,22.6602015966878
id_44,57.9536603969805
id_45,55.0683387744466
id_46,62.5230789122742
id_47,37.9413206006271
id_48,54.5426008928589
id_49,43.9097271053622
id_50,40.595249585636
id_51,33.5525443870588
id_52,48.9768319550383
id_53,23.0010290297853
id_54,33.6490185847267
id_55,47.8427059473491
id_56,17.6497997191921
id_57,19.6284041882071
id_58,44.0728617622967
id_59,30.3100304065714
id_60,12.5103406028285
id_61,29.2122000876517
id_62,30.0757393810576
id_63,67.3509957826287
id_64,54.0683040709158
id_65,24.8209953909229
id_66,53.9912687645057
id_67,55.8621366027846
id_68,29.636589238582
id_69,39.6429010587132
id_70,73.1401360111958
id_71,44.1290895052383
id_72,52.5614474774512
id_73,14.7453988019371
id_74,17.2712498824163
id_75,27.9729794172428
id_76,71.7661379478226
id_77,8.86052972076502
id_78,44.2797341931579
id_79,37.5603120360346
id_80,14.6147477031153
id_81,38.8510266305215
id_82,8.23788650480078
id_83,27.9096706682314
id_84,15.568922946504
id_85,12.9449469686322
id_86,16.3348210618464
id_87,9.51313378447579
id_88,20.600380994091
id_89,19.698551491111
id_90,42.1171478434911
id_91,15.7848451698211
id_92,19.3011956764851
id_93,21.5805167617054
id_94,38.335461244474
id_95,15.7834372379414
id_96,20.1295274656509
id_97,7.81974707173272
id_98,11.899046254333
id_99,7.24656748629309
id_100,11.7100630965826
id_101,22.0272587044036
id_102,8.68094929422566
id_103,13.1071842204955
id_104,9.62435608824108
id_105,42.318107829133
id_106,33.3254927727103
id_107,4.95989816666155
id_108,24.5143856685262
id_109,20.7991456765439
id_110,22.4708297067299
id_111,18.1655482949806
id_112,15.8881003015176
id_113,29.5414746021119
id_114,13.0686742065487
id_115,13.0087236385502
id_116,6.03054668841587
id_117,44.2164815238877
id_118,38.9808812070686
id_119,3.40620210727771
id_120,5.46092886014948
id_121,14.6613676519456
id_122,17.0013578983104
id_123,21.7894840878934
id_124,9.38242738581758
id_125,29.0088459694048
id_126,30.1136604324009
id_127,13.5172151260518
id_128,26.9740890823685
id_129,27.6978171029213
id_130,1.48957919553723
id_131,34.9676348389713
id_132,16.7605879905876
id_133,20.7798273352257
id_134,30.5561834357229
id_135,32.4379886392464
id_136,6.60619360736592
id_137,26.6919760515289
id_138,71.7878510360057
id_139,55.5587927157498
id_140,24.2340638726102
id_141,19.9587499430905
id_142,27.4828538575317
id_143,16.8926999672852
id_144,16.5173258076758
id_145,17.578789047478
id_146,16.0606728902267
id_147,6.02487815506742
id_148,19.0523380413367
id_149,12.6919569017946
id_150,44.2509186471893
id_151,23.2421163965949
id_152,18.5777591411786
id_153,18.0667866182514
id_154,12.354046993618
id_155,14.910405029508
id_156,21.6475397089888
id_157,43.7009402116295
id_158,10.7606926673617
id_159,31.2209913123635
id_160,52.5537743981719
id_161,17.0684576146651
id_162,73.9647633946883
id_163,17.7413469971647
id_164,38.980894434667
id_165,35.367699713248
id_166,18.9349379701995
id_167,11.090475751223
id_168,64.869203036481
id_169,25.5067055534719
id_170,20.7725644148011
id_171,75.1705647623956
id_172,17.0988276184329
id_173,14.3989064944815
id_174,18.3364766834131
id_175,0.698746348497389
id_176,12.9653782620907
id_177,23.4521431721169
id_178,25.8456472319481
id_179,25.3680396714026
id_180,45.8142478496382
id_181,36.2278856193882
id_182,29.4416096023982
id_183,20.5517158368963
id_184,14.3911853638776
id_185,57.7512374044787
id_186,35.0504250980274
id_187,32.8428829829677
id_188,12.7415451284623
id_189,34.5400431078038
id_190,10.145882220608
id_191,16.3945940066014
id_192,41.691657506409
id_193,78.0016073615368
id_194,31.4384735148358
id_195,16.3345594563357
id_196,67.1648697836941
id_197,21.512365242668
id_198,25.9458261820934
id_199,30.5254420044035
id_200,175.028789084733
id_201,20.5308827780842
id_202,71.111345705093
id_203,5.5942834634719
id_204,79.5788419708564
id_205,53.2192810565451
id_206,14.7093119606186
id_207,10.0908584855934
id_208,68.3094987687062
id_209,11.5454064540739
id_210,44.0317737390225
id_211,88.7717565176057
id_212,19.9870503996222
id_213,103.646419719534
id_214,51.6329934838961
id_215,95.0672074051506
id_216,107.201065129289
id_217,93.4479184016302
id_218,33.2715262901799
id_219,12.3096917284434
id_220,31.8634005170727
id_221,69.0261397896573
id_222,35.6883801141486
id_223,27.1456320918112
id_224,45.5248614817288
id_225,14.7437724359082
id_226,9.46123376904201
id_227,71.8493928069046
id_228,34.4347773115332
id_229,1.96381531611624
id_230,39.9386871042447
id_231,13.8559697682596
id_232,15.6550562200764
id_233,7.61152780588986
id_234,17.2884082954218
id_235,20.6973210365034
id_236,21.923066011852
id_237,5.38195262502917
id_238,21.2573420685162
id_239,5.99135746709201
